well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted,log_od,phase
F4,0.117,GC030,2,glucose-acetate,2021-09-07,1,3.0133333333333336,0.07955555555555555,∆glt,Single KO,0.03744444444444446,-3.2848969259659944,shift
F4,0.118,GC030,2,glucose-acetate,2021-09-07,1,3.1388888888888884,0.07959259259259259,∆glt,Single KO,0.038407407407407404,-3.259504936756939,shift
F4,0.118,GC030,2,glucose-acetate,2021-09-07,1,3.264444444444444,0.07951851851851852,∆glt,Single KO,0.03848148148148148,-3.257578153887239,shift
F4,0.118,GC030,2,glucose-acetate,2021-09-07,1,3.3899999999999997,0.07959259259259258,∆glt,Single KO,0.03840740740740742,-3.2595049367569384,shift
F4,0.119,GC030,2,glucose-acetate,2021-09-07,1,3.5155555555555553,0.07966666666666666,∆glt,Single KO,0.03933333333333333,-3.235682943184582,shift
F4,0.119,GC030,2,glucose-acetate,2021-09-07,1,3.641111111111111,0.07962962962962962,∆glt,Single KO,0.039370370370370375,-3.234741766644518,shift
F4,0.12,GC030,2,glucose-acetate,2021-09-07,1,3.7666666666666666,0.07966666666666666,∆glt,Single KO,0.04033333333333333,-3.2105770220535055,shift
F4,0.121,GC030,2,glucose-acetate,2021-09-07,1,3.8922222222222222,0.07948148148148147,∆glt,Single KO,0.041518518518518524,-3.181615721914306,shift
F4,0.122,GC030,2,glucose-acetate,2021-09-07,1,4.017777777777778,0.07951851851851853,∆glt,Single KO,0.04248148148148147,-3.1586870278570958,shift
F4,0.123,GC030,2,glucose-acetate,2021-09-07,1,4.1433333333333335,0.07955555555555555,∆glt,Single KO,0.04344444444444445,-3.1362722963329905,shift
F4,0.124,GC030,2,glucose-acetate,2021-09-07,1,4.268888888888889,0.07955555555555556,∆glt,Single KO,0.04444444444444444,-3.1135153092103747,shift
F4,0.126,GC030,2,glucose-acetate,2021-09-07,1,4.394444444444445,0.07948148148148147,∆glt,Single KO,0.04651851851851853,-3.067904797958322,shift
F4,0.128,GC030,2,glucose-acetate,2021-09-07,1,4.52,0.07974074074074074,∆glt,Single KO,0.048259259259259266,-3.031167567861621,exponential_acetate
F4,0.131,GC030,2,glucose-acetate,2021-09-07,1,4.645555555555555,0.07955555555555556,∆glt,Single KO,0.051444444444444445,-2.9672528022321223,exponential_acetate
F4,0.134,GC030,2,glucose-acetate,2021-09-07,1,4.771111111111111,0.07966666666666666,∆glt,Single KO,0.054333333333333345,-2.912617366843484,exponential_acetate
F4,0.137,GC030,2,glucose-acetate,2021-09-07,1,4.8966666666666665,0.07955555555555556,∆glt,Single KO,0.05744444444444445,-2.8569369818099273,exponential_acetate
F4,0.14,GC030,2,glucose-acetate,2021-09-07,1,5.022222222222222,0.07959259259259259,∆glt,Single KO,0.060407407407407424,-2.806643542365452,exponential_acetate
F4,0.145,GC030,2,glucose-acetate,2021-09-07,1,5.147777777777778,0.0797037037037037,∆glt,Single KO,0.0652962962962963,-2.728819962588596,exponential_acetate
F4,0.15,GC030,2,glucose-acetate,2021-09-07,1,5.273333333333333,0.07966666666666666,∆glt,Single KO,0.07033333333333333,-2.65450943417418,exponential_acetate
F4,0.155,GC030,2,glucose-acetate,2021-09-07,1,5.398888888888889,0.0797037037037037,∆glt,Single KO,0.0752962962962963,-2.5863243313581195,exponential_acetate
F4,0.161,GC030,2,glucose-acetate,2021-09-07,1,5.524444444444445,0.07959259259259258,∆glt,Single KO,0.08140740740740743,-2.5082890100228994,exponential_acetate
F4,0.167,GC030,2,glucose-acetate,2021-09-07,1,5.65,0.0797037037037037,∆glt,Single KO,0.08729629629629632,-2.438447242050335,exponential_acetate
F4,0.174,GC030,2,glucose-acetate,2021-09-07,1,5.775555555555555,0.07959259259259259,∆glt,Single KO,0.0944074074074074,-2.360135740610351,exponential_acetate
F4,0.181,GC030,2,glucose-acetate,2021-09-07,1,5.901111111111111,0.07970370370370371,∆glt,Single KO,0.10129629629629629,-2.2897054301303847,exponential_acetate
F4,0.189,GC030,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07944444444444444,∆glt,Single KO,0.10955555555555556,-2.211323501715721,exponential_acetate
F4,0.198,GC030,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07948148148148147,∆glt,Single KO,0.11851851851851854,-2.132686056198648,exponential_acetate
F4,0.206,GC030,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07955555555555556,∆glt,Single KO,0.12644444444444441,-2.0679522416320806,exponential_acetate
F4,0.217,GC030,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07962962962962962,∆glt,Single KO,0.13737037037037036,-1.9850745674968753,exponential_acetate
F4,0.227,GC030,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.07962962962962962,∆glt,Single KO,0.14737037037037037,-1.9148063345595374,exponential_acetate
F5,0.09,GC030,3,glucose-acetate,2021-09-07,1,0.0,0.07937037037037038,∆glt,Single KO,0.010629629629629614,-4.544109929226846,exponential_glucose
F5,0.091,GC030,3,glucose-acetate,2021-09-07,1,0.12555555555555564,0.07933333333333333,∆glt,Single KO,0.011666666666666672,-4.451019506160833,exponential_glucose
F5,0.092,GC030,3,glucose-acetate,2021-09-07,1,0.25111111111111106,0.07944444444444444,∆glt,Single KO,0.012555555555555556,-4.377592037606016,exponential_glucose
F5,0.093,GC030,3,glucose-acetate,2021-09-07,1,0.3766666666666667,0.0794074074074074,∆glt,Single KO,0.0135925925925926,-4.298230296931895,exponential_glucose
F5,0.094,GC030,3,glucose-acetate,2021-09-07,1,0.5022222222222223,0.07948148148148147,∆glt,Single KO,0.014518518518518528,-4.232330305196003,exponential_glucose
F5,0.096,GC030,3,glucose-acetate,2021-09-07,1,0.6277777777777775,0.07933333333333335,∆glt,Single KO,0.01666666666666665,-4.094344562222101,exponential_glucose
F5,0.097,GC030,3,glucose-acetate,2021-09-07,1,0.7533333333333332,0.07933333333333335,∆glt,Single KO,0.01766666666666665,-4.036075654098126,exponential_glucose
F5,0.099,GC030,3,glucose-acetate,2021-09-07,1,0.8788888888888888,0.07940740740740741,∆glt,Single KO,0.019592592592592592,-3.9326037131281666,exponential_glucose
F5,0.101,GC030,3,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07940740740740741,∆glt,Single KO,0.021592592592592594,-3.8354049586359737,exponential_glucose
F5,0.102,GC030,3,glucose-acetate,2021-09-07,1,1.1300000000000001,0.07929629629629631,∆glt,Single KO,0.022703703703703684,-3.7852272090502557,exponential_glucose
F5,0.105,GC030,3,glucose-acetate,2021-09-07,1,1.2555555555555558,0.07944444444444444,∆glt,Single KO,0.025555555555555554,-3.6669005473951612,exponential_glucose
F5,0.108,GC030,3,glucose-acetate,2021-09-07,1,1.381111111111111,0.07937037037037037,∆glt,Single KO,0.02862962962962963,-3.553313096399044,exponential_glucose
F5,0.111,GC030,3,glucose-acetate,2021-09-07,1,1.5066666666666666,0.0794074074074074,∆glt,Single KO,0.0315925925925926,-3.4548325974947867,exponential_glucose
F5,0.114,GC030,3,glucose-acetate,2021-09-07,1,1.6322222222222222,0.07951851851851852,∆glt,Single KO,0.03448148148148149,-3.3673328677093988,exponential_glucose
F5,0.115,GC030,3,glucose-acetate,2021-09-07,1,1.7577777777777779,0.07944444444444444,∆glt,Single KO,0.03555555555555556,-3.336658860524584,exponential_glucose
F5,0.116,GC030,3,glucose-acetate,2021-09-07,1,1.8833333333333335,0.07944444444444444,∆glt,Single KO,0.03655555555555556,-3.3089221055529845,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,2.0088888888888885,0.07951851851851852,∆glt,Single KO,0.03748148148148149,-3.2839082951390552,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,2.134444444444444,0.07937037037037038,∆glt,Single KO,0.037629629629629624,-3.279963516848039,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,2.26,0.07959259259259258,∆glt,Single KO,0.03740740740740743,-3.2858865351511604,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,2.3855555555555554,0.07955555555555555,∆glt,Single KO,0.03744444444444446,-3.2848969259659944,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07948148148148147,∆glt,Single KO,0.037518518518518534,-3.2829206407377822,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07951851851851852,∆glt,Single KO,0.03748148148148149,-3.2839082951390552,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.07955555555555555,∆glt,Single KO,0.03744444444444446,-3.2848969259659944,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,2.887777777777777,0.07959259259259259,∆glt,Single KO,0.03740740740740742,-3.285886535151161,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,3.0133333333333328,0.07951851851851852,∆glt,Single KO,0.03748148148148149,-3.2839082951390552,shift
F5,0.117,GC030,3,glucose-acetate,2021-09-07,1,3.1388888888888884,0.07959259259259258,∆glt,Single KO,0.03740740740740743,-3.2858865351511604,shift
F5,0.118,GC030,3,glucose-acetate,2021-09-07,1,3.264444444444444,0.07966666666666666,∆glt,Single KO,0.03833333333333333,-3.2614354392869966,shift
F5,0.119,GC030,3,glucose-acetate,2021-09-07,1,3.3899999999999997,0.07962962962962962,∆glt,Single KO,0.039370370370370375,-3.234741766644518,shift
F5,0.119,GC030,3,glucose-acetate,2021-09-07,1,3.5155555555555553,0.07966666666666666,∆glt,Single KO,0.03933333333333333,-3.235682943184582,shift
F5,0.12,GC030,3,glucose-acetate,2021-09-07,1,3.641111111111111,0.07948148148148147,∆glt,Single KO,0.04051851851851852,-3.2059961620045394,shift
F5,0.121,GC030,3,glucose-acetate,2021-09-07,1,3.7666666666666666,0.07951851851851853,∆glt,Single KO,0.041481481481481466,-3.1825081806973263,shift
F5,0.122,GC030,3,glucose-acetate,2021-09-07,1,3.8922222222222222,0.07955555555555555,∆glt,Single KO,0.04244444444444445,-3.159559247711781,shift
F5,0.124,GC030,3,glucose-acetate,2021-09-07,1,4.017777777777778,0.07955555555555556,∆glt,Single KO,0.04444444444444444,-3.1135153092103747,shift
F5,0.125,GC030,3,glucose-acetate,2021-09-07,1,4.1433333333333335,0.07948148148148147,∆glt,Single KO,0.04551851851851853,-3.089636035420431,exponential_acetate
F5,0.127,GC030,3,glucose-acetate,2021-09-07,1,4.268888888888888,0.07974074074074074,∆glt,Single KO,0.047259259259259265,-3.0521066810817308,exponential_acetate
F5,0.129,GC030,3,glucose-acetate,2021-09-07,1,4.394444444444444,0.07955555555555556,∆glt,Single KO,0.049444444444444444,-3.0069055741521162,exponential_acetate
F5,0.132,GC030,3,glucose-acetate,2021-09-07,1,4.52,0.07966666666666666,∆glt,Single KO,0.05233333333333334,-2.9501217623019387,exponential_acetate
F5,0.134,GC030,3,glucose-acetate,2021-09-07,1,4.645555555555555,0.07955555555555556,∆glt,Single KO,0.05444444444444445,-2.910574465213684,exponential_acetate
F5,0.138,GC030,3,glucose-acetate,2021-09-07,1,4.771111111111111,0.07959259259259259,∆glt,Single KO,0.05840740740740742,-2.8403125580234274,exponential_acetate
F5,0.141,GC030,3,glucose-acetate,2021-09-07,1,4.8966666666666665,0.0797037037037037,∆glt,Single KO,0.06129629629629629,-2.792035857175303,exponential_acetate
F5,0.145,GC030,3,glucose-acetate,2021-09-07,1,5.022222222222222,0.07966666666666666,∆glt,Single KO,0.06533333333333333,-2.7282529084197296,exponential_acetate
F5,0.15,GC030,3,glucose-acetate,2021-09-07,1,5.147777777777778,0.0797037037037037,∆glt,Single KO,0.0702962962962963,-2.655036165816593,exponential_acetate
F5,0.155,GC030,3,glucose-acetate,2021-09-07,1,5.273333333333333,0.07959259259259258,∆glt,Single KO,0.07540740740740742,-2.5848497673160526,exponential_acetate
F5,0.16,GC030,3,glucose-acetate,2021-09-07,1,5.398888888888889,0.0797037037037037,∆glt,Single KO,0.08029629629629631,-2.522031782426929,exponential_acetate
F5,0.166,GC030,3,glucose-acetate,2021-09-07,1,5.524444444444444,0.07959259259259259,∆glt,Single KO,0.08640740740740742,-2.448681872965036,exponential_acetate
F5,0.172,GC030,3,glucose-acetate,2021-09-07,1,5.6499999999999995,0.07970370370370371,∆glt,Single KO,0.09229629629629628,-2.3827512650791225,exponential_acetate
F5,0.179,GC030,3,glucose-acetate,2021-09-07,1,5.775555555555555,0.07944444444444444,∆glt,Single KO,0.09955555555555555,-2.307039443343426,exponential_acetate
F5,0.187,GC030,3,glucose-acetate,2021-09-07,1,5.901111111111111,0.07948148148148147,∆glt,Single KO,0.10751851851851853,-2.230092180961836,exponential_acetate
F5,0.195,GC030,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07955555555555556,∆glt,Single KO,0.11544444444444445,-2.158965865219129,exponential_acetate
F5,0.204,GC030,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07962962962962962,∆glt,Single KO,0.12437037037037037,-2.08449130734898,exponential_acetate
F5,0.213,GC030,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07962962962962962,∆glt,Single KO,0.13337037037037036,-2.014625281337591,exponential_acetate
F5,0.223,GC030,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.0797037037037037,∆glt,Single KO,0.1432962962962963,-1.942840790285953,exponential_acetate
C6,0.09,GC047,1,glucose-acetate,2021-09-07,1,0.0,0.07914814814814815,∆his,Single KO,0.010851851851851849,-4.523419535969399,exponential_glucose
C6,0.091,GC047,1,glucose-acetate,2021-09-07,1,0.12555555555555542,0.07918518518518516,∆his,Single KO,0.011814814814814834,-4.43840104220162,exponential_glucose
C6,0.091,GC047,1,glucose-acetate,2021-09-07,1,0.25111111111111106,0.07933333333333333,∆his,Single KO,0.011666666666666672,-4.451019506160833,exponential_glucose
C6,0.092,GC047,1,glucose-acetate,2021-09-07,1,0.3766666666666667,0.07914814814814815,∆his,Single KO,0.01285185185185185,-4.354267365039607,exponential_glucose
C6,0.094,GC047,1,glucose-acetate,2021-09-07,1,0.5022222222222221,0.07937037037037037,∆his,Single KO,0.014629629629629631,-4.224706380085344,exponential_glucose
C6,0.095,GC047,1,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07937037037037038,∆his,Single KO,0.01562962962962962,-4.158586830950455,exponential_glucose
C6,0.097,GC047,1,glucose-acetate,2021-09-07,1,0.7533333333333334,0.07933333333333333,∆his,Single KO,0.017666666666666678,-4.036075654098124,exponential_glucose
C6,0.099,GC047,1,glucose-acetate,2021-09-07,1,0.8788888888888888,0.07944444444444444,∆his,Single KO,0.019555555555555562,-3.934495861280204,exponential_glucose
C6,0.101,GC047,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.0794074074074074,∆his,Single KO,0.021592592592592608,-3.835404958635973,exponential_glucose
C6,0.103,GC047,1,glucose-acetate,2021-09-07,1,1.1300000000000001,0.07948148148148147,∆his,Single KO,0.023518518518518522,-3.7499671460937742,exponential_glucose
C6,0.105,GC047,1,glucose-acetate,2021-09-07,1,1.2555555555555553,0.07933333333333335,∆his,Single KO,0.025666666666666643,-3.662562145796564,exponential_glucose
C6,0.108,GC047,1,glucose-acetate,2021-09-07,1,1.381111111111111,0.07933333333333335,∆his,Single KO,0.028666666666666646,-3.55202027139674,exponential_glucose
C6,0.112,GC047,1,glucose-acetate,2021-09-07,1,1.5066666666666666,0.07940740740740741,∆his,Single KO,0.03259259259259259,-3.423670237514214,exponential_glucose
C6,0.115,GC047,1,glucose-acetate,2021-09-07,1,1.6322222222222222,0.07940740740740741,∆his,Single KO,0.03559259259259259,-3.335617736016174,exponential_glucose
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,1.7577777777777779,0.07929629629629631,∆his,Single KO,0.0377037037037037,-3.277996947875998,exponential_glucose
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,1.8833333333333335,0.07944444444444444,∆his,Single KO,0.03855555555555555,-3.2556550763714975,shift
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,2.0088888888888885,0.07937037037037037,∆his,Single KO,0.038629629629629625,-3.2537356899856937,shift
C6,0.119,GC047,1,glucose-acetate,2021-09-07,1,2.134444444444444,0.0794074074074074,∆his,Single KO,0.039592592592592596,-3.229113233961421,shift
C6,0.119,GC047,1,glucose-acetate,2021-09-07,1,2.26,0.07951851851851852,∆his,Single KO,0.03948148148148148,-3.2319235402606763,shift
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,2.3855555555555554,0.07944444444444444,∆his,Single KO,0.03855555555555555,-3.2556550763714975,shift
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,2.511111111111111,0.07944444444444444,∆his,Single KO,0.037555555555555564,-3.2819339608353375,shift
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07951851851851852,∆his,Single KO,0.03748148148148149,-3.2839082951390552,shift
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.07937037037037038,∆his,Single KO,0.037629629629629624,-3.279963516848039,shift
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07959259259259258,∆his,Single KO,0.03740740740740743,-3.2858865351511604,shift
C6,0.116,GC047,1,glucose-acetate,2021-09-07,1,3.0133333333333336,0.07955555555555555,∆his,Single KO,0.03644444444444446,-3.3119662479342122,shift
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,3.1388888888888893,0.07948148148148147,∆his,Single KO,0.037518518518518534,-3.2829206407377822,shift
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,3.264444444444445,0.07951851851851852,∆his,Single KO,0.03748148148148149,-3.2839082951390552,shift
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,3.3900000000000006,0.07955555555555555,∆his,Single KO,0.03744444444444446,-3.2848969259659944,shift
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,3.5155555555555553,0.07959259259259259,∆his,Single KO,0.038407407407407404,-3.259504936756939,shift
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,3.641111111111111,0.07951851851851852,∆his,Single KO,0.03848148148148148,-3.257578153887239,shift
C6,0.119,GC047,1,glucose-acetate,2021-09-07,1,3.7666666666666666,0.07959259259259258,∆his,Single KO,0.03940740740740742,-3.233801475084876,shift
C6,0.119,GC047,1,glucose-acetate,2021-09-07,1,3.8922222222222222,0.07966666666666666,∆his,Single KO,0.03933333333333333,-3.235682943184582,shift
C6,0.12,GC047,1,glucose-acetate,2021-09-07,1,4.017777777777778,0.07962962962962962,∆his,Single KO,0.040370370370370376,-3.2096591697632766,shift
C6,0.121,GC047,1,glucose-acetate,2021-09-07,1,4.1433333333333335,0.07966666666666666,∆his,Single KO,0.04133333333333333,-3.1860860020452098,shift
C6,0.122,GC047,1,glucose-acetate,2021-09-07,1,4.268888888888889,0.07948148148148147,∆his,Single KO,0.042518518518518525,-3.157815568106954,shift
C6,0.124,GC047,1,glucose-acetate,2021-09-07,1,4.394444444444445,0.07951851851851853,∆his,Single KO,0.04448148148148147,-3.112682322906483,shift
C6,0.125,GC047,1,glucose-acetate,2021-09-07,1,4.5200000000000005,0.07955555555555555,∆his,Single KO,0.045444444444444454,-3.0912647002755547,exponential_acetate
C6,0.127,GC047,1,glucose-acetate,2021-09-07,1,4.645555555555556,0.07955555555555556,∆his,Single KO,0.04744444444444444,-3.048195843089732,exponential_acetate
C6,0.13,GC047,1,glucose-acetate,2021-09-07,1,4.771111111111112,0.07948148148148147,∆his,Single KO,0.05051851851851853,-2.9854153065830586,exponential_acetate
C6,0.132,GC047,1,glucose-acetate,2021-09-07,1,4.8966666666666665,0.07974074074074074,∆his,Single KO,0.05225925925925927,-2.951538193133652,exponential_acetate
C6,0.135,GC047,1,glucose-acetate,2021-09-07,1,5.022222222222222,0.07955555555555556,∆his,Single KO,0.05544444444444445,-2.8923737605668376,exponential_acetate
