date,run_number,class,identifier,strain,replicate,growth_medium,phase,elapsed_time_hr,od_600nm_subtracted
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_glucose,1.5066666666666664,0.0325185185185185
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_glucose,1.632222222222222,0.0355555555555555
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_glucose,1.7577777777777777,0.0385925925925925
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_glucose,1.8833333333333333,0.0425555555555555
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_glucose,2.008888888888889,0.0475555555555555
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_glucose,2.1344444444444446,0.0515185185185185
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_glucose,2.26,0.0535555555555555
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,2.3855555555555554,0.0544814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,2.511111111111111,0.0545555555555555
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,2.6366666666666667,0.0545185185185185
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,2.7622222222222224,0.0545185185185185
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,2.8877777777777776,0.0535185185185185
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,3.013333333333333,0.0534814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,3.138888888888889,0.0524814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,3.2644444444444445,0.0534814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,3.39,0.0535555555555555
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,3.515555555555556,0.0544074074074074
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,3.641111111111112,0.0544814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,3.766666666666666,0.0554814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,3.892222222222222,0.0575185185185185
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,4.017777777777778,0.0584814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,4.1433333333333335,0.0594814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,4.268888888888889,0.0615555555555555
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,shift,4.394444444444445,0.0634444444444444
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,4.5200000000000005,0.0654074074074074
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,4.645555555555556,0.0674814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,4.771111111111112,0.0694074074074074
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,4.896666666666667,0.0724814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,5.022222222222223,0.0753703703703703
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,5.147777777777778,0.0795185185185185
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,5.273333333333333,0.0834444444444444
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,5.398888888888889,0.0864814814814814
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,5.524444444444445,0.0914074074074074
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,5.65,0.0953703703703703
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,5.775555555555556,0.1004444444444444
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,5.901111111111112,0.1054074074074074
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,6.026666666666667,0.1114444444444444
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,6.152222222222223,0.1173703703703703
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,6.277777777777779,0.1244444444444444
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,6.403333333333333,0.1314074074074074
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,6.528888888888889,0.1384074074074074
2021-09-09,1,Single KO,GC053,∆opp,1,glucose-acetate,exponential_acetate,6.654444444444445,0.1474074074074074
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,0.0,0.0106296296296296
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,0.1255555555555555,0.0116296296296296
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,0.2511111111111109,0.0126296296296296
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,0.3766666666666666,0.0145555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,0.5022222222222222,0.0156666666666666
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,0.6277777777777777,0.0175555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,0.7533333333333333,0.0185925925925926
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,0.8788888888888889,0.0215185185185185
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,1.0044444444444445,0.0234444444444444
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,1.13,0.0255555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,1.2555555555555555,0.0286666666666666
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,1.3811111111111107,0.0315185185185185
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,1.5066666666666664,0.0345555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,1.632222222222222,0.0375925925925926
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,1.7577777777777777,0.0415555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,1.8833333333333333,0.0455555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,2.008888888888889,0.0495185185185185
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_glucose,2.134444444444444,0.0525555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,2.26,0.0534814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,2.3855555555555554,0.0535555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,2.511111111111111,0.0535185185185185
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,2.6366666666666667,0.0535185185185185
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,2.762222222222222,0.0525185185185185
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,2.8877777777777776,0.0514814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,3.013333333333333,0.0514814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,3.138888888888889,0.0514814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,3.2644444444444445,0.0515555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,3.39,0.0524074074074074
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,3.515555555555556,0.0524814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,3.6411111111111114,0.0534814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,3.766666666666666,0.0555185185185185
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,3.892222222222222,0.0564814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,4.017777777777778,0.0574814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,4.1433333333333335,0.0595555555555555
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,shift,4.268888888888889,0.0614444444444444
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,4.394444444444445,0.0634074074074074
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,4.5200000000000005,0.0654814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,4.645555555555556,0.0684074074074074
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,4.771111111111112,0.0704814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,4.896666666666667,0.0733703703703703
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,5.022222222222222,0.0775185185185185
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,5.147777777777778,0.0804444444444444
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,5.273333333333333,0.0844814814814814
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,5.398888888888889,0.0884074074074074
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,5.524444444444445,0.0923703703703703
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,5.65,0.0974444444444444
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,5.775555555555556,0.1034074074074074
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,5.901111111111112,0.1084444444444444
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,6.026666666666667,0.1153703703703703
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,6.152222222222223,0.1214444444444444
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,6.277777777777778,0.1284074074074074
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,6.403333333333333,0.1354074074074074
2021-09-09,1,Single KO,GC053,∆opp,2,glucose-acetate,exponential_acetate,6.528888888888889,0.1434074074074074
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,0.0,0.0106296296296296
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,0.1255555555555556,0.0107407407407407
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,0.2511111111111111,0.0117407407407407
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,0.3766666666666666,0.0125925925925926
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,0.5022222222222223,0.0136296296296296
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,0.6277777777777778,0.0146296296296296
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,0.7533333333333332,0.0166296296296296
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,0.8788888888888888,0.0175555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,1.0044444444444445,0.0186666666666666
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,1.13,0.0205555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,1.2555555555555555,0.0225925925925925
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,1.3811111111111112,0.0245185185185185
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,1.5066666666666666,0.0264444444444444
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,1.6322222222222222,0.0295555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,1.757777777777778,0.0316666666666666
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,1.883333333333333,0.0345185185185185
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,2.008888888888889,0.0375555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,2.1344444444444446,0.0415925925925926
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,2.26,0.0455555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,2.385555555555556,0.0495555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,2.5111111111111115,0.0535185185185185
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_glucose,2.6366666666666667,0.0555555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,2.7622222222222224,0.0564814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,2.887777777777778,0.0565555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,3.0133333333333336,0.0565185185185185
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,3.1388888888888893,0.0555185185185185
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,3.2644444444444445,0.0555185185185185
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,3.39,0.0544814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,3.515555555555556,0.0544814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,3.641111111111112,0.0544814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,3.766666666666667,0.0545555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,3.892222222222223,0.0554074074074074
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,4.017777777777778,0.0554814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,4.143333333333333,0.0574814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,4.268888888888888,0.0585185185185185
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,4.394444444444444,0.0594814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,4.52,0.0614814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,4.645555555555555,0.0625555555555555
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,shift,4.771111111111111,0.0644444444444444
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,4.8966666666666665,0.0674074074074074
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,5.022222222222222,0.0684814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,5.147777777777778,0.0714074074074074
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,5.273333333333333,0.0744814814814814
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,5.398888888888889,0.0773703703703703
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,5.524444444444444,0.0805185185185185
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,5.65,0.0844444444444444
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,5.775555555555555,0.0884814814814815
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,5.901111111111111,0.0924074074074074
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,6.026666666666666,0.0963703703703703
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,6.152222222222222,0.1024444444444444
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,6.277777777777778,0.1074074074074074
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,6.403333333333333,0.1134444444444444
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,6.528888888888889,0.1193703703703703
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,6.654444444444445,0.1264444444444444
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,6.779999999999999,0.1334074074074074
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,6.905555555555555,0.1414074074074074
2021-09-09,1,Single KO,GC053,∆opp,3,glucose-acetate,exponential_acetate,7.031111111111111,0.1494074074074074
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,0.0,0.0106666666666666
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,0.1255555555555554,0.0105555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,0.251111111111111,0.0115925925925925
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,0.3766666666666667,0.0125185185185185
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,0.5022222222222221,0.0134444444444444
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,0.6277777777777778,0.0145555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,0.7533333333333334,0.0166666666666666
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,0.8788888888888886,0.0175185185185185
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,1.0044444444444445,0.0195555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,1.13,0.0205925925925926
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,1.2555555555555555,0.0225555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,1.3811111111111112,0.0245555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,1.5066666666666668,0.0275185185185185
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,1.632222222222222,0.0305555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,1.7577777777777777,0.0334814814814814
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,1.8833333333333333,0.0365555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,exponential_glucose,2.008888888888889,0.0385185185185185
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,2.1344444444444446,0.0405185185185185
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,2.26,0.0405185185185185
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,2.3855555555555554,0.0414814814814814
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,2.511111111111111,0.0414814814814814
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,2.6366666666666667,0.0414814814814814
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,2.7622222222222224,0.0405555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,2.887777777777778,0.0404074074074074
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,3.0133333333333336,0.0404814814814814
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,3.1388888888888884,0.0404814814814814
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,3.264444444444444,0.0405185185185185
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,3.39,0.0404814814814814
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,3.5155555555555558,0.0404814814814814
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,3.641111111111111,0.0415555555555555
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,3.7666666666666666,0.0424444444444444
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,3.8922222222222222,0.0434074074074074
2021-09-09,1,Single KO,GC049,∆pot,1,glucose-acetate,shift,4.017777777777778,0.0444814814814814
